"lower.limit","upper.limit","intrvl.width","intrvl.level","cdf","pvalue","svalue","ci_label","interval_text","excludes_null"
-6.44028948483605,-4.2486536606093,2.19163582422675,0.95,0.975,0.05,4.32192809488736,"95% CI","[-6.4403, -4.2487]",TRUE
-6.44511323233872,-4.24382991310663,2.20128331923209,0.951,0.9755,0.049,4.35107444054688,"95.1% CI","[-6.4451, -4.2438]",TRUE
-6.45002032746561,-4.23892281797974,2.21109750948586,0.952,0.976,0.048,4.38082178394093,"95.2% CI","[-6.45, -4.2389]",TRUE
-6.45501409273244,-4.23392905271291,2.22108504001952,0.953,0.9765,0.047,4.41119543298445,"95.3% CI","[-6.455, -4.2339]",TRUE
-6.4600980578217,-4.22884508762365,2.23125297019806,0.954,0.977,0.046,4.44222232860507,"95.4% CI","[-6.4601, -4.2288]",TRUE
-6.46527597735856,-4.22366716808679,2.24160880927177,0.955,0.9775,0.045,4.47393118833241,"95.5% CI","[-6.4653, -4.2237]",TRUE
-6.47055185064696,-4.21839129479839,2.25216055584857,0.956,0.978,0.044,4.50635266602479,"95.6% CI","[-6.4706, -4.2184]",TRUE
-6.47592994363236,-4.213013201813,2.26291674181936,0.957,0.9785,0.043,4.53951952995999,"95.7% CI","[-6.4759, -4.213]",TRUE
-6.48141481340059,-4.20752833204476,2.27388648135582,0.958,0.979,0.042,4.57346686188333,"95.8% CI","[-6.4814, -4.2075]",TRUE
-6.48701133557413,-4.20193180987122,2.2850795257029,0.959,0.9795,0.041,4.608232280044,"95.9% CI","[-6.487, -4.2019]",TRUE
-6.49272473502852,-4.19621841041683,2.2965063246117,0.96,0.98,0.04,4.64385618977472,"96% CI","[-6.4927, -4.1962]",TRUE
-6.49856062042586,-4.19038252501949,2.30817809540637,0.961,0.9805,0.039,4.68038206579984,"96.1% CI","[-6.4986, -4.1904]",TRUE
-6.50452502315125,-4.1844181222941,2.32010690085716,0.962,0.981,0.038,4.7178567712185,"96.2% CI","[-6.5045, -4.1844]",TRUE
-6.51062444134642,-4.17831870409893,2.33230573724749,0.963,0.9815,0.037,4.75633091903314,"96.3% CI","[-6.5106, -4.1783]",TRUE
-6.5168658898659,-4.17207725557946,2.34478863428644,0.964,0.982,0.036,4.79585928321977,"96.4% CI","[-6.5169, -4.1721]",TRUE
-6.52325695714206,-4.16568618830329,2.35757076883877,0.965,0.9825,0.035,4.83650126771712,"96.5% CI","[-6.5233, -4.1657]",TRUE
-6.529805870143,-4.15913727530235,2.37066859484065,0.966,0.983,0.034,4.87832144341175,"96.6% CI","[-6.5298, -4.1591]",TRUE
-6.53652156885139,-4.15242157659396,2.38409999225744,0.967,0.9835,0.033,4.92139016530363,"96.7% CI","[-6.5365, -4.1524]",TRUE
-6.54341379199657,-4.14552935344878,2.3978844385478,0.968,0.984,0.032,4.96578428466209,"96.8% CI","[-6.5434, -4.1455]",TRUE
-6.55049317615211,-4.13844996929324,2.41204320685887,0.969,0.9845,0.031,5.01158797427521,"96.9% CI","[-6.5505, -4.1384]",TRUE
-6.55777137079019,-4.13117177465516,2.42659959613502,0.97,0.985,0.03,5.05889368905357,"97% CI","[-6.5578, -4.1312]",TRUE
-6.56526117249143,-4.12368197295392,2.44157919953752,0.971,0.9855,0.029,5.10780328953451,"97.1% CI","[-6.5653, -4.1237]",TRUE
-6.57297668228519,-4.11596646316016,2.45701021912503,0.972,0.986,0.028,5.15842936260448,"97.2% CI","[-6.573, -4.116]",TRUE
-6.58093349109471,-4.10800965435064,2.47292383674408,0.973,0.9865,0.027,5.21089678249862,"97.3% CI","[-6.5809, -4.108]",TRUE
-6.58914889956032,-4.09979424588503,2.48935465367529,0.974,0.987,0.026,5.26534456652099,"97.4% CI","[-6.5891, -4.0998]",TRUE
-6.59764218021507,-4.09130096523028,2.5063412149848,0.975,0.9875,0.025,5.32192809488736,"97.5% CI","[-6.5976, -4.0913]",TRUE
-6.60643489223917,-4.08250825320618,2.52392663903299,0.976,0.988,0.024,5.38082178394093,"97.6% CI","[-6.6064, -4.0825]",TRUE
-6.6155512620298,-4.07339188341556,2.54215937861424,0.977,0.9885,0.023,5.44222232860507,"97.7% CI","[-6.6156, -4.0734]",TRUE
-6.62501864689347,-4.06392449855188,2.5610941483416,0.978,0.989,0.022,5.50635266602479,"97.8% CI","[-6.625, -4.0639]",TRUE
-6.63486810473797,-4.05407504070738,2.5807930640306,0.979,0.9895,0.021,5.57346686188333,"97.9% CI","[-6.6349, -4.0541]",TRUE
-6.6451351003635,-4.04380804508185,2.60132705528164,0.98,0.99,0.02,5.64385618977472,"98% CI","[-6.6451, -4.0438]",TRUE
-6.65586038981352,-4.03308275563184,2.62277763418168,0.981,0.9905,0.019,5.7178567712185,"98.1% CI","[-6.6559, -4.0331]",TRUE
-6.6670911397584,-4.02185200568695,2.64523913407146,0.982,0.991,0.018,5.79585928321977,"98.2% CI","[-6.6671, -4.0219]",TRUE
-6.67888236142393,-4.01006078402142,2.66882157740251,0.983,0.9915,0.017,5.87832144341175,"98.3% CI","[-6.6789, -4.0101]",TRUE
-6.69129877194411,-3.99764437350124,2.69365439844286,0.984,0.992,0.016,5.96578428466209,"98.4% CI","[-6.6913, -3.9976]",TRUE
-6.70441724645495,-3.98452589899041,2.71989134746454,0.985,0.9925,0.015,6.05889368905357,"98.5% CI","[-6.7044, -3.9845]",TRUE
-6.71833010227084,-3.97061304317451,2.74771705909633,0.986,0.993,0.014,6.15842936260448,"98.6% CI","[-6.7183, -3.9706]",TRUE
-6.73314958036465,-3.95579356508069,2.77735601528396,0.987,0.9935,0.013,6.26534456652099,"98.7% CI","[-6.7331, -3.9558]",TRUE
-6.74901409190893,-3.93992905353642,2.80908503837251,0.988,0.994,0.012,6.38082178394093,"98.8% CI","[-6.749, -3.9399]",TRUE
-6.7660971400215,-3.92284600542385,2.84325113459764,0.989,0.9945,0.011,6.50635266602479,"98.9% CI","[-6.7661, -3.9228]",TRUE
-6.78462042833433,-3.90432271711102,2.8802977112233,0.99,0.995,0.01,6.64385618977472,"99% CI","[-6.7846, -3.9043]",TRUE
-6.80487377293998,-3.88406937250537,2.92080440043461,0.991,0.9955,0.00900000000000001,6.79585928321977,"99.1% CI","[-6.8049, -3.8841]",TRUE
-6.82724657399715,-3.8616965714482,2.96555000254896,0.992,0.996,0.00800000000000001,6.96578428466209,"99.2% CI","[-6.8272, -3.8617]",TRUE
-6.85228001744975,-3.83666312799561,3.01561688945414,0.993,0.9965,0.00700000000000001,7.15842936260448,"99.3% CI","[-6.8523, -3.8367]",TRUE
-6.88075901702944,-3.80818412841591,3.07257488861352,0.994,0.997,0.006,7.38082178394093,"99.4% CI","[-6.8808, -3.8082]",TRUE
-6.91388708623279,-3.77505605921256,3.13883102702023,0.995,0.9975,0.005,7.64385618977472,"99.5% CI","[-6.9139, -3.7751]",TRUE
-6.95365480901584,-3.73528833642951,3.21836647258634,0.996,0.998,0.004,7.96578428466209,"99.6% CI","[-6.9537, -3.7353]",TRUE
-7.00373694836216,-3.68520619708319,3.31853075127897,0.997,0.9985,0.003,8.38082178394093,"99.7% CI","[-7.0037, -3.6852]",TRUE
-7.07222368470079,-3.61671946074456,3.45550422395623,0.998,0.999,0.002,8.96578428466209,"99.8% CI","[-7.0722, -3.6167]",TRUE
